Rho Pvalue Target
0.181085972850679 0.202873541191721 vak-vbpgsp8-vmgphos
0.265972850678733 0.0595009085308639 vmgatp-vald-vbpgsp7
0.295837104072398 0.0354463080533817 vbpgsp8-vtk2-vp6gdh
0.26262443438914 0.0628732460335068 vhk-vhbmgatp-vpgm
0.287239819004525 0.0413492005751294 vatpase-vpgm-vhk
0.283619909502262 0.0440667616856769 vgpi-vp6gdh-vmgphos
0.174298642533937 0.220538222671205 vmgb13pg-vtk6-vhbmgatp
0.246244343891403 0.0816553072543159 vald-vbpgsp5-vmgphos
0.242352941176471 0.0867132944436858 vmgphos-voxnadh-vtk4
0.301266968325792 0.0320929838946833 vtk5-vpk-vru5pe
0.27710407239819 0.0493286337706558 vpk-vmgatp-vldhp
0.289864253393665 0.0394668296426091 vpgk-vpgm-vldh
0.272760180995475 0.053114350127785 vpfk-vmgb13pg-vbpgsp6
0.290859728506787 0.0387716526630741 vbpgsp5-vald-vpfk
0.30606334841629 0.0293555906019619 vtk1-vtpi-vru5pe
0.266515837104072 0.0589681086872846 vbpgsp4-vpfk-vak
0.336018099547511 0.0163278026902459 vhbb13pg-vatpase-vldh
0.301266968325792 0.0320929838946833 veno-vru5pe-vr5pi
0.262533936651584 0.0629664871730007 vak-vgpi-vmgadp
0.277737556561086 0.0487954833737772 vmgfru16p2-vatpase-voxnadh
0.278733031674208 0.047967221393127 vtk4-vtk2-vbpgsp2
0.315565610859728 0.0245084645611611 vlactransport-vhbb13pg-vhbmgatp
0.36868778280543 0.00809805078110154 vmgb13pg-vatpase-vmgfru16p2
0.293665158371041 0.0368669421332278 vpgm-vbpgsp5-vlactransport
0.310678733031674 0.0269092465601725 vmgadp-vp6gdh-vlactransport
0.206787330316742 0.145118163506088 vbpgsp9-vbpgsp2-vbpgsp6
0.24316742081448 0.0856347147001054 vbpgsp9-vpgm-vg6pdh
0.26868778280543 0.0568754375330315 vtpi-vpk-vpgm
0.293122171945701 0.0372294000775193 vald-veno-vbpgsp3
0.282443438914027 0.0449810219242284 vmgb13pg-vta-vhk
0.315022624434389 0.0247659442614118 veno-vtk1-vtpi
0.187511312217195 0.187100919449299 vmgglc16p2-vbpgsp8-vr5pi
0.254570135746606 0.0716188135358662 vhbadp-vtk3-vox
0.299095022624434 0.0334010201913244 vbpgsp4-vldhp-veno
0.193122171945701 0.174067874637959 vtk3-vta-vpglhydrolysis
0.336289592760181 0.0162373117199917 vtk1-vtk3-vlactransport
0.317013574660633 0.0238328901719007 vald-vpgk-vhbmgatp
0.252036199095023 0.0745630128330824 vgpi-vg6pdh-vpgm
0.247330316742081 0.0802863053576916 vbpgsp8-vbpgsp3-vpgk
0.269411764705882 0.0561914336911676 voxnadh-vpgk-vmgatp
0.253846153846154 0.0724503618516552 vmgb13pg-vr5pi-vbpgsp5
0.259276018099547 0.0663981584457183 vlactransport-voxnadh-vhbmgatp
0.284796380090498 0.0431678648206076 vg6pdh-vbpgsp5-vta
0.252941176470588 0.0735006277865196 vg6pdh-vmgglc16p2-voxnadh
0.170226244343891 0.231640017812183 vmgb13pg-vmgglc16p2-vr5pi
0.394117647058823 0.00447448574957316 vmgadp-vldh-vox
0.287782805429864 0.0409537745273054 veno-vtpi-vldh
0.247149321266968 0.0805131996346959 vbpgsp2-vmgatp-veno
0.330407239819004 0.0182970596392217 vmgb23pg-vatpase-vpk
0.34524886877828 0.0134828391665068 vak-vpgk-vldh
0.208506787330317 0.141747276936328 vpyrtransport-vgpi-vmgglc16p2
0.214841628959276 0.129833905116445 vbpgsp2-vbpgsp1-vgssgr
0.348054298642534 0.0127076489445981 vru5pe-vatpase-vtk5
0.193303167420814 0.173658773711301 vtk6-vhbadp
0.420995475113122 0.00227758717007132 vbpgsp7-vpgk-vox
0.2910407239819 0.0386463540838887 vmgglc16p2-vbpgsp4-vtk1
0.378371040723982 0.00649338136570469 vldh-vox-vtk1
0.284434389140271 0.0434428234395673 vhk-vbpgsp1-vatpase
0.285701357466063 0.0424867420322415 veno-vgpi-vldhp
0.262443438914027 0.0630598398517621 vgpi-vmgb23pg-vtk6
0.219366515837104 0.121800385357028 vpyrtransport-vpglhydrolysis-vtk6
0.189230769230769 0.183034293467108 vtk4-vmgfru16p2-vtk6
0.247601809954751 0.0799469150571683 vbpgsp9-vpk-vpyrtransport
0.269230769230769 0.0563618047282765 vbpgsp2-vldh-vmgb13pg
0.313122171945701 0.0256851955885857 vtk3-vldhp-vatpase
0.341357466063348 0.0146253567066986 vbpgsp3-vtk2
0.336289592760181 0.0162373117199917 vtk4-vlactransport-vru5pe
0.338733031674208 0.0154420547671752 vlactransport-vatpase-vbpgsp5
0.259638009049774 0.0660095914284944 vpk-vbpgsp7-vbpgsp8
0.307692307692308 0.0284716845996068 vbpgsp7-vmgglc16p2-vlactransport
0.213122171945701 0.132989763859045 vtk2-vmgadp-vru5pe
0.18552036199095 0.191890577946097 vmgb23pg-vr5pi-vtk6
0.294751131221719 0.0361508208384481 vtk1-vbpgsp1-vgapdh
0.341990950226244 0.0144338810512247 vlactransport-vldhp-vatpase
0.314660633484163 0.0249388641587424 vru5pe-veno
0.155837104072398 0.273943510057323 vhbmgatp-vmgfru16p2-vmgb13pg
0.270135746606335 0.0555141299283249 vbpgsp4-vmgphos-vpk
0.247601809954751 0.0799469150571683 vpyrtransport-vgapdh-vbpgsp1
0.257194570135747 0.0686682460654832 vmgglc16p2-vtk4-vgapdh
0.24814479638009 0.0792715494527031 vpyrtransport-vmgb13pg-vg6pdh
0.312669683257918 0.0259082587694612 vlactransport-vmgglc16p2
0.271855203619909 0.0539321185831076 vldhp-vhk-vbpgsp9
0.267330316742081 0.0581761633267465 vmgatp-vpfk-vbpgsp5
0.303348416289593 0.0308799186917312 vgapdh-vp6gdh-vtk2
0.198642533936652 0.161903884493852 vldhp-vbpgsp7-vmgphos
0.282171945701357 0.0451942067480752 vmgatp-veno-vmgfru16p2
0.297828054298642 0.0341843855861023 vmgfru16p2-vgapdh-vtk6
0.275022624434389 0.051114092696149 vpgm-vldh-vbpgsp4
0.284705882352941 0.0432364695686925 vmgb13pg-vbpgsp3-vg6pdh
0.234751131221719 0.0973038181601554 vhbb13pg-vldhp-vmgb13pg
0.219819004524887 0.121018387457369 voxnadh-vbpgsp2-vbpgsp5
0.231945701357466 0.101457862746781 vlactransport-vbpgsp2-vbpgsp8
0.310497737556561 0.0270018390861075 vpgk-vgpi-vbpgsp4
0.319547511312217 0.0226885387914542 vgssgr-vald-vhk
0.210859728506787 0.137230119058332 vbpgsp1-vbpgsp5-vtk5
0.261900452488688 0.0636223033265713 vald-vmgb23pg-vpgm
0.188054298642534 0.185809744181611 vr5pi-vtk5
0.242262443438914 0.0868337946355795 vhk-vmgphos-vhbb13pg
0.174751131221719 0.219328102726484 vbpgsp2-vmgphos-vhbb13pg
0.195475113122172 0.168804171561821 vtk5-vbpgsp8-vmgadp
0.319547511312217 0.0226885387914542 vatpase-vbpgsp4-vtk4
0.231855203619909 0.101594124171138 vpfk-vbpgsp9-vhbb13pg
0.253303167420814 0.0730790722300047 vpgm-vmgphos-vtpi
0.222171945701357 0.117013683332893 vtk6-vpyrtransport-vak
0.270588235294118 0.0550941971039759 vhk-vald-vmgglc16p2
0.172126696832579 0.226411881166649 vhbb13pg-vpyrtransport-vmgb13pg
0.269592760180995 0.0560214814086359 vmgb23pg-vtk2-vldhp
-0.235022624434389 0.096908964826694 vgssgr-vox-vhbb13pg
0.304253393665158 0.0303646077133139 vpgk-vtpi-vta
0.295294117647059 0.0357971221790451 vbpgsp5-vmgb23pg-vmgfru16p2
0.219819004524887 0.121018387457369 vbpgsp1-voxnadh-vbpgsp6
0.271131221719457 0.0545936930985852 vpfk-vbpgsp4-vbpgsp7
0.22579185520362 0.111052013320281 vbpgsp9-vpfk-vbpgsp4
0.239276018099547 0.0908848555298328 vhk-vbpgsp4-vbpgsp5
0.258099547511312 0.0676737178403893 vldhp-vbpgsp4-vbpgsp3
0.247692307692308 0.0798340382233503 vpgk-vpgm-vpyrtransport
0.265339366515837 0.0601274284210917 vak-vbpgsp3
0.293212669683258 0.0371687856806538 vbpgsp5-vhbmgatp-vatpase
0.325158371040724 0.0203194165973468 vtpi-vru5pe
0.219366515837104 0.121800385357028 vtk3-vpyrtransport-vp6gdh
0.239638009049774 0.09038605751867 vmgatp-vmgb23pg-vru5pe
0.149502262443439 0.294107403276242 vmgglc16p2-vbpgsp7
0.233574660633484 0.0990293762956864 vgpi-vr5pi-vbpgsp2
0.212307692307692 0.134504730280616 voxnadh-vmgb23pg-vhk
0.158461538461538 0.265866911621641 vmgglc16p2-vta-vgssgr
0.378099547511312 0.00653425782352491 vpglhydrolysis-vatpase-vox
0.317918552036199 0.023418710502956 vru5pe-veno-vbpgsp7
0.281266968325792 0.0459108342532337 vbpgsp5-vbpgsp3-vbpgsp6
0.247782805429864 0.0797212878708974 vpglhydrolysis-vmgb23pg
0.160995475113122 0.258222249580587 vmgglc16p2-vtk4-vak
0.331402714932127 0.0179335651191383 vtk4-vbpgsp3-vtk2
0.256923076923077 0.0689688800101101 vr5pi-vbpgsp7-vbpgsp3
0.277737556561086 0.0487954833737772 vpfk-vmgb13pg-vgapdh
0.262171945701357 0.0633405680302884 vbpgsp3-vpfk-vhbb13pg
0.314117647058824 0.0252001556830958 vldhp-vtk4-vldh
0.242081447963801 0.0870751909047444 vbpgsp2-vtpi-vta
0.299909502262443 0.0329053851594678 vp6gdh-vpgk-vald
0.306787330316742 0.0289599404920925 vgpi-vtk2-vta
0.255565610859728 0.0704879178843196 vbpgsp3-vpgm-vta
0.284705882352941 0.0432364695686925 vldhp-vmgb23pg-vpfk
0.235927601809955 0.0956018163013225 vbpgsp9-vr5pi-vhk
0.330588235294118 0.0182305056752999 vpglhydrolysis-vpgk-vhbmgatp
0.254117647058824 0.0721376316540801 vatpase-vak-vbpgsp2
0.232669683257919 0.100372880731396 vox-vtk6-vbpgsp8
0.3089592760181 0.0277997631027935 vldh-vtk6-vp6gdh
0.216289592760181 0.127220646198472 voxnadh-vmgatp-vbpgsp6
0.205610859728507 0.147458868814269 vhbmgatp-voxnadh-vhk
0.264705882352941 0.0607592763216819 vhbb13pg-vp6gdh-vbpgsp3
0.279004524886878 0.0477433437771618 vhbb13pg-vbpgsp6-vmgfru16p2
0.208054298642534 0.142628602969049 vg6pdh-vhbb13pg-vbpgsp9
0.26841628959276 0.0571336756997606 vpgm-vtk5-vox
0.193846153846154 0.17243568089808 vta-vbpgsp8-vhbmgatp
0.236018099547511 0.0954718631741207 veno-vbpgsp6-vbpgsp1
0.307420814479638 0.0286174295698445 vhbadp-vldh-vp6gdh
0.344615384615385 0.0136634150345332 vr5pi-vatpase-vta
0.322352941176471 0.0214762463714664 vru5pe-vbpgsp8-vlactransport
0.302443438914027 0.0314025344806851 vtk3-vru5pe-vtpi
0.202171945701357 0.154462449616484 vbpgsp5-vmgatp-vbpgsp2
0.339004524886878 0.0153557923201091 vtk4-vgssgr-vgapdh
0.28606334841629 0.0422167881156348 vbpgsp1-vg6pdh-vpgk
