Rho Pvalue Target
-0.33109243697479 0.0525835736053242 v_25-v_11-v_19
0.235574229691877 0.172569749797741 v_33-v_12
0.48375350140056 0.00358999658012448 v_16-v_30-v_10-v_2
0.253221288515406 0.141911016940331 v_17-v_22-v_2-v_16
0.297478991596639 0.0829255932639961 v_32-v_20-v_5-v_8
0.268067226890756 0.119411857395436 v_6-v_26-v_29-v_20
-0.323809523809524 0.0582505137173314 v_9-v_18-v_24-v_22
0.364705882352941 0.0318989759861781 v_29-v_3-v_12-v_13
0.35406162464986 0.0375564558311004 v_29-v_14-v_3-v_1
-0.329971988795518 0.0534252886455234 v_22-v_26-v_35-v_30
0.0915966386554622 0.59949598390051 v_6-v_18-v_28-v_2
0.121848739495798 0.484134308067212 v_30-v_10-v_29-v_33
0.23109243697479 0.181065164863541 v_13-v_14-v_33-v_27
0.0750700280112045 0.667186024457686 v_11-v_29-v_24-v_23
-0.126050420168067 0.4690878776344 v_28-v_10-v_30-v_21
0.327170868347339 0.0555770821507288 v_29-v_16-v_4-v_25
-0.455182072829132 0.00647575847502367 v_35-v_3-v_19-v_30
-0.259663865546219 0.131789791269625 v_18-v_30-v_16-v_14
0.318487394957983 0.0626930921803848 v_35-v_8-v_28-v_16
0.303921568627451 0.0762423494405886 v_29-v_13-v_17-v_16
-0.278991596638655 0.104659837335698 v_30-v_23-v_12-v_24
0.175350140056022 0.312371915970549 v_4-v_23-v_25-v_7
0.391316526610644 0.0207634337378871 v_3-v_9-v_7-v_26
0.386834733893557 0.0223692466412251 v_18-v_5-v_4-v_11
-0.349019607843137 0.0405099587486251 v_37-v_25-v_13-v_19
-0.153221288515406 0.378075228418106 v_18-v_27-v_4-v_3
0.108963585434174 0.531808202749822 v_21-v_12-v_32-v_24
-0.46078431372549 0.00578909490011835 v_27-v_13-v_21-v_18
-0.0817927170868347 0.639294513368723 v_29-v_21-v_32-v_27
-0.117927170868347 0.498402414720025 v_18-v_26-v_9-v_20
0.227170868347339 0.188740958550495 v_29-v_14-v_5-v_18
0.281792717086835 0.101112247896341 v_11-v_5-v_1-v_27
0.240056022408964 0.164365847644204 v_14-v_17-v_10-v_24
-0.305322128851541 0.074847140040609 v_15-v_10-v_24
-0.0285714285714286 0.87050361477952 v_13-v_6-v_15-v_27
0.279551820728291 0.103942800709589 v_2-v_8-v_33-v_20
-0.209243697478992 0.226778509790742 v_19-v_33-v_24-v_6
0.249299719887955 0.14834740907039 v_24-v_13-v_6-v_33
0.193557422969188 0.264135292360548 v_22-v_28-v_9-v_32
-0.320728291316527 0.0607907067709677 v_24-v_19-v_17-v_22
-0.17563025210084 0.311589896007634 v_18-v_16
0.259663865546219 0.131789791269625 v_33-v_3-v_28-v_16
0.254901960784314 0.13921683844438 v_2-v_35-v_13-v_33
0.423809523809524 0.0117682633839126 v_4-v_1-v_21-v_14
0.471428571428571 0.00465647007295037 v_10-v_14-v_12-v_8
-0.0285714285714286 0.87050361477952 v_13-v_15-v_5-v_25
0.293837535014006 0.0869006353667578 v_10-v_7-v_33-v_19
-0.263305322128852 0.126313252893336 v_30-v_29-v_33-v_23
-0.138095238095238 0.427374120611173 v_25-v_23-v_27-v_8
-0.511484593837535 0.00193409511157563 v_18-v_22-v_35
0.251820728291317 0.144185525123739 v_23-v_2-v_29-v_14
0.271428571428571 0.114714608071368 v_4-v_20-v_13-v_28
-0.0271708683473389 0.876832263043358 v_35-v_26-v_24-v_33
0.080672268907563 0.643910328673882 v_17-v_29-v_27-v_33
-0.340896358543417 0.0456653380653526 v_37-v_8-v_18-v_24
0.253501400560224 0.141459324269448 v_28-v_8-v_16-v_23
-0.0243697478991597 0.889512026345548 v_27-v_25-v_10-v_21
0.202521008403361 0.242316479314307 v_20-v_1-v_28-v_17
0.251820728291317 0.144185525123739 v_20-v_32-v_29-v_8
-0.347619047619048 0.0413632175148465 v_11-v_35-v_15-v_22
0.0619047619047619 0.723083136629122 v_13-v_19-v_32-v_3
0.0896358543417367 0.607368678266128 v_28-v_21-v_33
0.237254901960784 0.169459349246473 v_29-v_35-v_3-v_37
0.233333333333333 0.176780760439946 v_14-v_33-v_20-v_28
0.270588235294118 0.115875553582351 v_32-v_29-v_13-v_4
-0.302801120448179 0.0773731756825921 v_32-v_30-v_23-v_25
0.0436974789915966 0.802743340403232 v_28-v_27-v_23-v_4
-0.147899159663866 0.395021486509254 v_37-v_33-v_5-v_15
0.276750700280112 0.107565918685746 v_5-v_35-v_4-v_32
0.243137254901961 0.158892552933123 v_25-v_32-v_1-v_6
-0.442857142857143 0.00823811828047255 v_18-v_2-v_27-v_21
0.263585434173669 0.125899173494585 v_5-v_25-v_11
0.233053221288515 0.17731228694754 v_7-v_2-v_24-v_32
0.511204481792717 0.0019466858764514 v_10-v_33-v_2-v_9
0.177871148459384 0.305378657415184 v_30-v_1-v_16-v_33
-0.448459383753501 0.00739165647048791 v_18-v_12-v_21-v_22
0.0117647058823529 0.946864531912732 v_21-v_22-v_26-v_3
0.301680672268908 0.0785171357730843 v_3-v_2-v_26-v_4
0.375350140056022 0.0269644056796455 v_32-v_12-v_20-v_10
0.219607843137255 0.204192518944075 v_11-v_23-v_9-v_27
-0.465826330532213 0.00522591741635831 v_19-v_18-v_3
-0.480112044817927 0.00388030823606414 v_18-v_32-v_25-v_19
0.0994397759103642 0.568462024146412 v_15-v_2-v_17-v_11
-0.07703081232493 0.659002864088121 v_35-v_22-v_24-v_5
0.509803921568628 0.00201072672407291 v_9-v_16-v_37-v_10
0.261904761904762 0.128399010816934 v_35-v_26-v_7-v_4
0.369467787114846 0.0296063675955331 v_1-v_4-v_19-v_6
-0.370868347338936 0.0289586533650298 v_19-v_17-v_6-v_30
0.130812324929972 0.452341994496949 v_29-v_22-v_8-v_20
0.0991596638655462 0.569557484932999 v_13-v_37-v_7-v_30
0.266666666666667 0.121411394931502 v_12-v_2-v_26-v_33
-0.042296918767507 0.808965492776571 v_11-v_30-v_23-v_14
0.259103641456583 0.132647852623876 v_25-v_12-v_8-v_14
-0.0470588235294118 0.787860072276199 v_13-v_18-v_4-v_25
0.289635854341737 0.0916698183738661 v_17-v_13-v_3-v_8
0.223809523809524 0.19550223568497 v_9-v_33-v_37-v_28
-0.29327731092437 0.0875251267668022 v_24-v_28-v_21-v_37
-0.319327731092437 0.0619742128932535 v_35-v_23-v_12-v_18
0.261904761904762 0.128399010816934 v_3-v_8-v_35-v_33
0.386274509803922 0.0225770908279392 v_13-v_19-v_29-v_10
-0.133613445378151 0.442646056828148 v_17-v_13-v_19
-0.262464985994398 0.127561630220118 v_30-v_28-v_17-v_27
0.291316526610644 0.0897383760648705 v_37-v_28-v_16-v_3
0.474229691876751 0.00439254374079564 v_5-v_6-v_21-v_12
0.380672268907563 0.0247458411370866 v_4-v_12-v_16-v_28
-0.328851540616247 0.0542778148075344 v_30-v_24-v_12
0.505882352941177 0.00219999562255832 v_37-v_10-v_11-v_9
0.245378151260504 0.154996423674113 v_22-v_17-v_1-v_4
-0.153501400560224 0.377195475759608 v_29-v_28-v_25-v_24
0.25546218487395 0.138327277283924 v_4-v_5-v_33-v_25
0.250420168067227 0.146486885809602 v_17-v_26-v_12-v_5
0.52296918767507 0.00147573143856723 v_1-v_16-v_5-v_9
0.194117647058824 0.26273450755213 v_35-v_16-v_26-v_24
0.130812324929972 0.452341994496949 v_11-v_19-v_28-v_14
0.0725490196078431 0.677763578067225 v_29-v_5-v_25-v_23
0.5 0.00251322224963 v_2-v_37-v_10-v_12
0.270588235294118 0.115875553582351 v_5-v_26-v_29-v_11
0.0971988795518207 0.577252824795955 v_32-v_8-v_3-v_15
-0.0123249299719888 0.944307716608185 v_30-v_11-v_17-v_28
0.226330532212885 0.190415457227216 v_20-v_7-v_21
0.219607843137255 0.204192518944075 v_9-v_23-v_24-v_11
0.270588235294118 0.115875553582351 v_7-v_29-v_33-v_5
0.492156862745098 0.0029912886395657 v_10-v_14-v_4-v_8
0.0910364145658263 0.601740766993643 v_25-v_32-v_10-v_24
0.332773109243698 0.051341065142694 v_16-v_37-v_18-v_5
0.252100840336134 0.143728480121366 v_32-v_28-v_9-v_12
-0.198879551820728 0.25102786642949 v_24-v_17-v_15-v_12
-0.391316526610644 0.0207634337378871 v_3-v_15-v_11-v_30
0.0994397759103642 0.568462024146412 v_13-v_1-v_26-v_30
0.382072829131653 0.0241880038144678 v_7-v_11-v_25-v_10
-0.442857142857143 0.00823811828047255 v_20-v_27-v_2-v_19
0.252100840336134 0.143728480121366 v_8-v_23-v_7
0.27843137254902 0.10538065611008 v_9-v_4-v_32-v_24
-0.380392156862745 0.0248586861373985 v_35-v_13-v_30
0.250420168067227 0.146486885809602 v_32-v_12-v_26-v_6
-0.458263305322129 0.00608986989450013 v_12-v_18-v_30-v_37
0.386834733893557 0.0223692466412251 v_4-v_12-v_18-v_5
-0.11624649859944 0.504582756062574 v_25-v_2-v_27
-0.38515406162465 0.0229976282761226 v_19-v_18-v_17-v_13
0.252100840336134 0.143728480121366 v_33-v_13-v_10-v_28
-0.0638655462184874 0.714658448907656 v_24-v_15-v_16-v_1
0.271428571428571 0.114714608071368 v_26-v_4
0.270588235294118 0.115875553582351 v_11-v_29-v_5-v_32
0.118487394957983 0.496350979048638 v_17-v_32-v_27-v_3
-0.21484593837535 0.21436532463758 v_13-v_30-v_26-v_20
0.271428571428571 0.114714608071368 v_4-v_33
0.234173669467787 0.175193057758039 v_14-v_17-v_22-v_8
0.174509803921569 0.314725460646425 v_5-v_2-v_29-v_19
0.253221288515406 0.141911016940331 v_32-v_17-v_2
0.199439775910364 0.249674100129228 v_1-v_30-v_3-v_14
0.157983193277311 0.363285763874732 v_15-v_3-v_1-v_2
0.289075630252101 0.0923207418552027 v_32-v_5-v_2-v_14
-0.13921568627451 0.423603013966063 v_24-v_33-v_30-v_10
-0.373669467787115 0.0276984342060579 v_18-v_15-v_13-v_12
-0.07703081232493 0.659002864088121 v_22-v_29-v_21-v_17
-0.264985994397759 0.123844065077083 v_28-v_15-v_33
0.320168067226891 0.0612619243029104 v_27-v_9-v_13-v_21
0.273109243697479 0.112419228675432 v_29-v_8-v_33-v_11
0.282352941176471 0.100413950968563 v_6-v_8-v_14-v_23
0.26218487394958 0.127979806742333 v_37-v_25-v_10
-0.305882352941176 0.0742947184116991 v_27-v_22-v_35-v_25
0.500280112044818 0.00249746518722228 v_1-v_20-v_14-v_10
-0.258823529411765 0.13307844530557 v_21-v_27-v_23-v_28
0.282913165266106 0.0997193676148442 v_21-v_16-v_17-v_29
0.252100840336134 0.143728480121366 v_33-v_12-v_11
-0.0955182072829132 0.583886240684785 v_21-v_33-v_26-v_25
0.454341736694678 0.00658459730282557 v_4-v_28-v_10-v_5
0.156022408963585 0.369332677677231 v_30-v_8-v_12-v_26
-0.084873949579832 0.626670844744199 v_17-v_19-v_6
-0.428851540616247 0.0107271034001744 v_1-v_30-v_24-v_18
0.224089635854342 0.194932337763297 v_17-v_35-v_28-v_1
0.255742296918768 0.137884084570063 v_14-v_16-v_33-v_32
0.352380952380952 0.0385206814155365 v_8-v_15-v_4-v_14
0.154901960784314 0.372815025940184 v_32-v_17-v_35-v_26
0.282352941176471 0.100413950968563 v_25-v_16-v_7-v_35
0.235854341736695 0.172048508652152 v_5-v_2-v_23-v_20
0.246778711484594 0.152597164864779 v_17-v_35-v_33-v_6
0.117927170868347 0.498402414720025 v_29-v_28-v_21
0.404201680672269 0.0166756623284115 v_8-v_1-v_11-v_7
0.294677871148459 0.0859704085482529 v_16-v_7-v_22
-0.1703081232493 0.326661481449704 v_25-v_2-v_22-v_23
0.236134453781513 0.171528405292187 v_13-v_17-v_35-v_29
-0.171428571428571 0.323451132029257 v_9-v_25-v_19-v_32
0.364705882352941 0.0318989759861781 v_3-v_29-v_12-v_11
-0.317927170868347 0.0631760265172379 v_25-v_1-v_24-v_30
0.197198879551821 0.255118798437819 v_8-v_29-v_26-v_22
-0.159943977591036 0.357299070928166 v_30-v_13-v_29-v_35
0.412605042016807 0.014394114460389 v_20-v_8-v_1-v_12
-0.433613445378151 0.00981711000402656 v_30-v_18-v_25-v_14
0.20812324929972 0.229319335561806 v_33-v_35-v_27-v_10
0.381512605042017 0.0244098661079488 v_16-v_4-v_15
-0.204761904761905 0.237058879999589 v_22-v_13-v_15-v_28
0.373949579831933 0.0275749566151603 v_3-v_37-v_20-v_5
-0.442016806722689 0.00837201200342002 v_18-v_8-v_20-v_22
0.162745098039216 0.348851440499482 v_13-v_18-v_4-v_26
0.426610644257703 0.0111796894053023 v_10-v_4-v_18-v_35
0.171708683473389 0.322651658059312 v_24-v_33-v_5
0.0977591036414566 0.575049333856453 v_27-v_8-v_3-v_24
0.276750700280112 0.107565918685746 v_29-v_12-v_4-v_28
0.480952380952381 0.0038115576609391 v_10-v_12-v_16-v_30
-0.00476190476190476 0.978861127506277 v_28-v_24-v_7-v_25
0.120448179271709 0.489205357031729 v_18-v_37-v_5-v_14
-0.26750700280112 0.120208664023091 v_15-v_9-v_2-v_30
0.362464985994398 0.0330274982146711 v_3-v_2-v_25-v_10
-0.224649859943978 0.193796072305389 v_10-v_7-v_15-v_18
0.141736694677871 0.415187141757027 v_2-v_27-v_13-v_23
-0.153221288515406 0.378075228418106 v_27-v_6-v_3-v_18
0.220168067226891 0.203018401880985 v_37-v_8-v_3-v_22
0.374789915966387 0.0272072637275114 v_20-v_4-v_23-v_9
0.080672268907563 0.643910328673882 v_17-v_33-v_24-v_29
0.251820728291317 0.144185525123739 v_37-v_11-v_24-v_6
-0.375350140056022 0.0269644056796455 v_37-v_21-v_16-v_19
0.120448179271709 0.489205357031729 v_12-v_37-v_18-v_5
0.166666666666667 0.337232583400284 v_13-v_17-v_25
0.335294117647059 0.0495218171833372 v_20-v_11-v_14-v_37
0.07703081232493 0.659002864088121 v_10-v_27-v_18-v_11
-0.320728291316527 0.0607907067709677 v_17-v_19-v_24-v_25
0.202521008403361 0.242316479314307 v_2-v_20-v_28-v_17
0.163305322128852 0.347176740844108 v_24-v_3-v_21-v_14
0.280392156862745 0.102874312415318 v_1-v_16-v_22-v_37
0.384033613445378 0.0234246948815101 v_10-v_37-v_18-v_11
-0.428851540616247 0.0107271034001744 v_2-v_15-v_27-v_19
0.287114845938375 0.0946271979960748 v_21-v_32-v_12-v_5
0.367226890756303 0.0306676385625041 v_12-v_29-v_33-v_9
0.153781512605042 0.376316943193957 v_35-v_28-v_26-v_33
0.490196078431373 0.00312255968785799 v_1-v_7-v_2-v_9
-0.341176470588235 0.0454791063411936 v_18-v_29-v_25-v_23
0.232212885154062 0.178913757062054 v_3-v_16-v_19-v_29
0.249299719887955 0.14834740907039 v_17-v_33-v_12-v_3
0.340896358543417 0.0456653380653525 v_17-v_16-v_29-v_4
-0.0994397759103642 0.568462024146412 v_11-v_25-v_24-v_37
-0.0428571428571429 0.806475208052107 v_19-v_3-v_37-v_7
0.194397759103641 0.262035975652815 v_28-v_30-v_11-v_16
-0.171428571428571 0.323451132029257 v_10-v_25-v_18-v_17
0.364425770308123 0.0320382757562546 v_35-v_10-v_3-v_17
0.450140056022409 0.00715280872190893 v_28-v_15-v_10-v_9
0.0868347338935574 0.618691966518781 v_11-v_21-v_19-v_8
0.502240896358544 0.00238956982437353 v_16-v_35-v_10
0.362464985994398 0.0330274982146711 v_19-v_22-v_9-v_10
-0.350140056022409 0.0398377505196426 v_27-v_23-v_22-v_21
0.490476190476191 0.00310350377934036 v_35-v_21-v_10-v_29
-0.273389355742297 0.112040086042379 v_27-v_23-v_24
0.206442577030812 0.233167124064287 v_13-v_21-v_14-v_24
0.514285714285714 0.00181207156401223 v_1-v_9-v_2
-0.26890756302521 0.118224141436738 v_30-v_33-v_29
0.249019607843137 0.148815249069669 v_14-v_9-v_32-v_30
-0.420448179271709 0.0125092460838412 v_17-v_22-v_30-v_21
0.343697478991597 0.0438306222720126 v_1-v_19-v_6-v_12
0.412044817927171 0.0145375042408147 v_11-v_6-v_7-v_35
-0.21484593837535 0.21436532463758 v_30-v_13-v_26-v_21
0.13249299719888 0.446510583387807 v_2-v_5-v_24-v_27
0.0103641456582633 0.953258828694754 v_24-v_19-v_16-v_11
0.155182072829132 0.371942602839507 v_19-v_1-v_8-v_29
-0.0823529411764706 0.636991642633261 v_17-v_12-v_15
-0.364985994397759 0.0317601766504087 v_15-v_17-v_30-v_1
-0.357983193277311 0.0353833691131201 v_18-v_28-v_10-v_19
0.23109243697479 0.181065164863541 v_26-v_7-v_24-v_12
0.415966386554622 0.0135587311380597 v_16-v_35-v_19-v_10
-0.368347338935574 0.0301331366866065 v_16-v_29-v_30-v_15
-0.21484593837535 0.21436532463758 v_15-v_20-v_33-v_12
0.424649859943978 0.0115889793150564 v_4-v_17-v_1-v_9
0.206442577030812 0.233167124064287 v_7-v_24-v_20-v_14
0.464705882352941 0.00534678231101062 v_35-v_9-v_21-v_14
0.52436974789916 0.00142698529807131 v_28-v_9-v_21-v_10
0.498319327731092 0.00260960729534297 v_6-v_21-v_8-v_9
-0.413725490196078 0.0141109316181173 v_15-v_18-v_37-v_6
-0.342016806722689 0.0449241086463201 v_25-v_30-v_14-v_35
0.107843137254902 0.53605960702329 v_26-v_35
-0.000840336134453782 0.996796786689381 v_20-v_35-v_22-v_5
-0.506162464985994 0.00218597575172555 v_30-v_37-v_18
0.309803921568628 0.0705171844455768 v_35-v_12-v_3-v_21
0.251820728291317 0.144185525123739 v_24-v_37-v_5-v_7
0.280392156862745 0.102874312415318 v_24-v_16-v_6-v_26
0.241736694677871 0.161363674895641 v_8-v_24-v_14
-0.209243697478992 0.226778509790742 v_32-v_6-v_25-v_19
0.0893557422969188 0.608496978455299 v_27-v_37-v_3-v_29
0.272268907563025 0.1135625121669 v_27-v_5-v_6-v_37
0.451540616246499 0.00695888152980964 v_11-v_15-v_9-v_8
0.266666666666667 0.121411394931502 v_26-v_1-v_32-v_11
0.269747899159664 0.11704538574183 v_29-v_11-v_3-v_26
0.403361344537815 0.0169197486599218 v_7-v_6-v_3-v_8
-0.158263305322129 0.362426831015044 v_7-v_22-v_19-v_3
-0.49187675070028 0.00300974101293978 v_15-v_23-v_30-v_22
-0.198039215686275 0.253067773275075 v_5-v_17-v_15-v_21
0.0392156862745098 0.822694869655086 v_3-v_1-v_27-v_25
0.307563025210084 0.0726567104996911 v_9-v_37-v_20-v_33
0.259663865546219 0.131789791269625 v_14-v_13-v_29-v_17
0.346778711484594 0.0418821731453553 v_7-v_6-v_13-v_15
0.468067226890756 0.00499127802482532 v_7-v_6-v_10-v_30
0.303081232492997 0.0770892415675529 v_11-v_5-v_6-v_26
0.363305322128852 0.0326005058000181 v_9-v_37-v_15-v_11
-0.138095238095238 0.427374120611173 v_12-v_20-v_15-v_3
-0.391596638655462 0.02066636848169 v_30-v_32-v_37-v_35
-0.337535014005602 0.0479487875673433 v_15-v_4-v_37
0.440056022408964 0.00869172392317893 v_6-v_8-v_14-v_4
-0.084873949579832 0.626670844744199 v_18-v_4-v_33
0.300840336134454 0.079383782554048 v_23-v_8-v_5-v_2
0.343697478991597 0.0438306222720126 v_7-v_18-v_4-v_2
0.259943977591036 0.131362320035396 v_3-v_15-v_6-v_11
0.213165266106443 0.218038525390207 v_25-v_7-v_24-v_9
0.28375350140056 0.0986844303617884 v_4-v_12-v_27-v_11
0.472268907563025 0.00457588276359224 v_13-v_10-v_21
0.315406162464986 0.0653860241086474 v_5-v_30-v_11-v_2
-0.302240896358543 0.0779435080078519 v_20-v_32-v_19-v_2
-0.161904761904762 0.351372763649372 v_23-v_5-v_33-v_30
0.452100840336135 0.00688259035316999 v_6-v_1-v_12-v_5
0.515406162464986 0.00176519192059336 v_9-v_35-v_37-v_5
-0.310364145658263 0.0699901664774753 v_30-v_35-v_13-v_23
0.249579831932773 0.147880653928973 v_4-v_17-v_28-v_29
-0.0207282913165266 0.906036174060433 v_30-v_28-v_9-v_37
-0.475350140056022 0.00429067402273787 v_35-v_27-v_25-v_18
0.499439775910364 0.00254499798143805 v_16-v_7-v_2-v_9
-0.0380952380952381 0.827700634041936 v_37-v_3-v_30-v_14
0.145098039215686 0.404115812221994 v_5-v_20-v_6-v_15
-0.36358543417367 0.0324591909784748 v_19-v_3
0.080952380952381 0.642755121383515 v_21-v_35-v_29-v_28
0.104761904761905 0.54783551635803 v_17-v_2-v_6-v_19
0.114565826330532 0.510801894632787 v_37-v_35-v_8-v_23
0.398879551820728 0.0182730848786639 v_26-v_13-v_9-v_2
0.096078431372549 0.581671294077323 v_37-v_22-v_6-v_35
0.249299719887955 0.14834740907039 v_17-v_24-v_11-v_6
0.23109243697479 0.181065164863541 v_26-v_23-v_12-v_3
0.256022408963585 0.137441948773707 v_5-v_7-v_23-v_32
-0.341456582633053 0.0452934918249854 v_22-v_35-v_19-v_7
-0.0955182072829132 0.583886240684785 v_32-v_17-v_21-v_24
-0.395798319327731 0.0192554734514435 v_20-v_23-v_30-v_9
0.00252100840336135 0.989109373269404 v_15-v_35-v_26-v_9
-0.0470588235294118 0.787860072276199 v_12-v_4-v_24-v_19
0.128571428571429 0.46018144682674 v_8-v_33-v_20-v_23
-0.292436974789916 0.0884684037224173 v_22-v_27-v_23
0.266666666666667 0.121411394931502 v_20-v_12-v_17
-0.31484593837535 0.0658853824554091 v_21-v_32-v_28-v_30
0.243697478991597 0.15791188247279 v_28-v_1-v_5-v_23
0.235294117647059 0.173092129745522 v_8-v_12-v_23-v_35
0.0198879551820728 0.90985528510882 v_25-v_35-v_20-v_8
-0.512324929971989 0.00189675134649834 v_21-v_35-v_19-v_30
0.207843137254902 0.229957585430609 v_23-v_4-v_28-v_29
0.2703081232493 0.116264508405322 v_29-v_6-v_8-v_23
0.303081232492997 0.0770892415675529 v_20-v_29-v_14-v_3
0.383193277310924 0.0237493258385246 v_35-v_22-v_6-v_9
0.278991596638655 0.104659837335698 v_13-v_3-v_28-v_7
0.259103641456583 0.132647852623876 v_2-v_28-v_35-v_5
0.149859943977591 0.388727196531176 v_28-v_37-v_23-v_6
0.303081232492997 0.0770892415675529 v_26-v_4-v_13-v_5
0.0112044817927171 0.949421876148266 v_15-v_23-v_14-v_5
0.37843137254902 0.0256606740759549 v_30-v_10-v_7-v_35
0.405602240896359 0.0162754626497483 v_35-v_10-v_8-v_18
0.275070028011205 0.109785627662063 v_8-v_32-v_20
0.315126050420168 0.065635325881217 v_24-v_14-v_1-v_16
0.253501400560224 0.141459324269448 v_35-v_8-v_12-v_26
0.497478991596639 0.00265900286725612 v_35-v_9-v_12-v_1
0.311204481792717 0.0692054883498888 v_13-v_37-v_29
0.428011204481793 0.0108949530564471 v_1-v_29-v_16-v_35
0.280392156862745 0.102874312415318 v_6-v_24-v_16-v_26
0.281792717086835 0.101112247896341 v_1-v_6-v_12-v_25
0.485714285714286 0.00344166789915084 v_12-v_16-v_6
-0.261904761904762 0.128399010816934 v_26-v_33-v_25-v_19
0.0820728291316527 0.638142656340858 v_8-v_35-v_22-v_37
0.265546218487395 0.123029131685258 v_5-v_21-v_22-v_4
0.225490196078431 0.192100487258093 v_7-v_3-v_1-v_19
0.331372549019608 0.052374823000015 v_12-v_11-v_8-v_15
0.315406162464986 0.0653860241086474 v_15-v_1-v_6-v_14
-0.198879551820728 0.25102786642949 v_11-v_32-v_24-v_30
0.394957983193277 0.0195309787480968 v_1-v_13-v_2-v_20
0.442577030812325 0.00828254347631054 v_12-v_3-v_5-v_6
0.487955182072829 0.00327872443000296 v_20-v_16-v_33-v_10
-0.402521008403361 0.0171668449358548 v_30-v_8-v_15-v_23
0.392156862745098 0.0204733799406121 v_6-v_21-v_29-v_1
-0.355742296918768 0.0366121045092341 v_18-v_12
0.265266106442577 0.123436091852581 v_29-v_26-v_2-v_13
-0.218767507002801 0.205962622122397 v_22-v_26-v_21
0.451260504201681 0.00699729991954113 v_12-v_37-v_5-v_4
0.127731092436975 0.463140056977123 v_28-v_21-v_32-v_29
0.220448179271709 0.202433126528036 v_28-v_35-v_32-v_8
0.389355742296919 0.0214536568100688 v_17-v_16-v_6
-0.415966386554622 0.0135587311380597 v_27-v_15-v_30-v_2
0.472268907563025 0.00457588276359224 v_3-v_4-v_16-v_13
-0.253221288515406 0.141911016940331 v_33-v_18-v_23-v_26
0.23109243697479 0.181065164863541 v_33-v_32-v_9-v_26
0.359103641456583 0.0347818321425486 v_7-v_16-v_15
0.243697478991597 0.15791188247279 v_13-v_32-v_1-v_23
0.196918767507003 0.255804946007115 v_11-v_30-v_5
0.0260504201680672 0.881900685007128 v_25-v_5-v_22-v_32
0.384873949579832 0.0231037798234089 v_16-v_5-v_32-v_11
0.188515406162465 0.276965965975651 v_9-v_21-v_15-v_1
0.198879551820728 0.25102786642949 v_16-v_26-v_33-v_24
0.311204481792717 0.0692054883498888 v_22-v_6-v_4-v_2
-0.215406162464986 0.213150552756988 v_32-v_24-v_13-v_18
-0.482352941176471 0.00369933109040256 v_37-v_21-v_8-v_15
0.235294117647059 0.173092129745522 v_14-v_33-v_29
0.129411764705882 0.457233081502521 v_12-v_26-v_18-v_14
0.441736694677871 0.00841705688383854 v_20-v_8-v_6-v_2
0.05406162464986 0.75709819254045 v_24-v_14-v_23-v_26
0.391316526610644 0.0207634337378871 v_7-v_9-v_32
0.410644257703081 0.0149012880499995 v_13-v_5-v_29-v_4
0.213445378151261 0.217423312393743 v_3-v_19-v_33-v_9
0.150700280112045 0.386047802642197 v_20-v_21-v_29-v_13
0.263585434173669 0.125899173494585 v_17-v_25-v_3-v_10
0.246498599439776 0.15307482130148 v_8-v_14-v_32-v_26
0.285434173669468 0.0966393890328534 v_17-v_4-v_7-v_14
0.194117647058824 0.26273450755213 v_25-v_33-v_35-v_16
-0.147899159663866 0.395021486509254 v_37-v_5-v_26-v_30
-0.201680672268908 0.244308335686291 v_15-v_37-v_1-v_32
0.388515406162465 0.0217552982762371 v_29-v_13-v_2-v_12
0.379271708683473 0.0253143655522666 v_8-v_6-v_25-v_16
0.128571428571429 0.46018144682674 v_6-v_32-v_1-v_30
-0.258823529411765 0.13307844530557 v_23-v_28-v_24-v_20
-0.371148459383754 0.0288305304946334 v_15-v_4-v_35-v_37
0.18375350140056 0.289454217882986 v_22-v_9-v_32-v_37
0.0126050420168067 0.943029515236422 v_37-v_3-v_5-v_19
0.00392156862745098 0.982703912416343 v_30-v_16-v_11-v_24
-0.385714285714286 0.022786548194475 v_7-v_28-v_15-v_18
0.00420168067226891 0.981422936764463 v_12-v_32-v_29-v_15
0.500840336134454 0.00246621064637633 v_10-v_6-v_29-v_35
-0.347058823529412 0.0417086012647702 v_19-v_5-v_22-v_37
0.0607843137254902 0.72791191907128 v_35-v_3-v_25-v_33
0.246498599439776 0.15307482130148 v_11-v_8-v_33-v_17
0.108963585434174 0.531808202749822 v_7-v_20-v_25-v_32
0.35546218487395 0.0367681289336532 v_6-v_24-v_14-v_16
0.340896358543417 0.0456653380653525 v_6-v_33-v_16-v_29
-0.247619047619048 0.151170763115873 v_12-v_19-v_29-v_22
-0.184033613445378 0.288709639341685 v_29-v_19-v_17-v_32
0.0260504201680672 0.881900685007128 v_26-v_24-v_6-v_22
0.484873949579832 0.00350456914006386 v_12-v_16-v_20-v_5
0.284593837535014 0.0976577838407024 v_17-v_21-v_4
0.264425770308123 0.124663056011397 v_28-v_5-v_11
0.26078431372549 0.13008612868207 v_1-v_30-v_14-v_13
0.456582633053221 0.00629781269917456 v_33-v_15-v_10-v_9
0.403641456582633 0.0168380535322264 v_17-v_6-v_37-v_10
0.441736694677871 0.00841705688383854 v_8-v_2-v_4-v_20
0.272829131652661 0.112799346317614 v_35-v_32-v_4-v_3
0.120448179271709 0.489205357031729 v_19-v_7-v_37-v_6
0.418767507002801 0.0128943955425167 v_6-v_9-v_17-v_21
