ER;Metabolite;Rep;Tissue
0.0826970765420755;creatinine;54;Heart
0.890989467438384;cystathionine;54;Heart
0.921476478330066;cytidine;54;Heart
0.789244145766374;dCMP;54;Heart
0.734075059239034;dTMP;54;Heart
0.20515083690846;dUMP;54;Heart
0.286443243912729;dimethylglycine;54;Heart
0.694821624073293;erythrose-4-phosphate;54;Heart
0.325638620135407;fructose/glucose/galactose;54;Heart
0.082572430691868;fumarate/maleate/alpha-ketoisovalerate;54;Heart
0.662419375998069;glucuronate;54;Heart
0.0819645548166059;glutamate;54;Heart
0.0646484923108389;glutamine;54;Heart
0.26100604443123;glutathione oxidized;54;Heart
0.842715222776666;glutathione reduced;54;Heart
0.112734968921058;glycerol;54;Heart
0.115932828407765;glycine;54;Heart
0.623197553163149;glycocholate;54;Heart
4.96013033598859;guanine;54;Heart
0.703479265376309;guanosine;54;Heart
0.907089967308638;hexose diphosphate;54;Heart
0.633124809945489;hexose monophosphate;54;Heart
0.0699107360784074;hippurate;54;Heart
2.85582825906026;histamine;54;Heart
0.166999099265345;histidine;54;Heart
0.106767702251348;hydroxyphenylacetate;54;Heart
0.436584986130375;hydroxyproline;54;Heart
0.00838455994784926;hypoxanthine;54;Heart
0.246262344123973;indole-3-propionate;54;Heart
0.0400000809920225;inosine;54;Heart
0.344311654031743;inositol;54;Heart
1.41682138280617;isocitrate;54;Heart
0.0795477323592192;isoleucine;54;Heart
0.95474270259404;kynurenine;54;Heart
0.049582557497122;lactate;54;Heart
0.739129714117162;lactose;54;Heart
0.120693809835611;leucine;54;Heart
0.169979982512807;lysine;54;Heart
0.0395289796612051;malate;54;Heart
2.73180413489346;malondialdehyde;54;Heart
0.135652611882026;methionine;54;Heart
0.449342580391535;methionine sulfoxide;54;Heart
0.366433037070684;mevalonate 5-phosphate;54;Heart
0.0309949149869373;niacinamide;54;Heart
0.565181790039228;ornithine;54;Heart
0.512897524229793;orotate;54;Heart
0.0226312314876183;oxalate;54;Heart
0.150080079634112;pantothenate;54;Heart
0.247224676360694;pentose monophosphate;54;Heart
0.0778547726352807;phenylalanine;54;Heart
0.312287163174081;phosphocholine;54;Heart
0.487113186154247;phosphocreatine;54;Heart
0.927026559923846;phosphoenolpyruvate;54;Heart
0.319190339574541;phosphoethanolamine;54;Heart
0.369517172423332;pipecolic acid;54;Heart
0.156367977711094;proline;54;Heart
0.971836131751629;propionate;54;Heart
0.163113391823621;putrescine;54;Heart
0.0509358729523612;pyroglutamic acid;54;Heart
0.140126801433618;pyruvate;54;Heart
0.919990362547165;quinolinate;54;Heart
0.153292482749842;sarcosine;54;Heart
0.0994309016620357;serine;54;Heart
0.767461537671602;sorbitol;54;Heart
0.389495416805614;succinate;54;Heart
0.609328067122928;sucrose;54;Heart
0.0267285036498212;taurine;54;Heart
1.06246197193239;taurocholate;54;Heart
0.648051359635819;taurodeoxycholate/taurochenodeoxycholate;54;Heart
0.397177814114756;thiamine;54;Heart
0.0550213786055835;threonine;54;Heart
0.469847319579489;thymine;54;Heart
0.243874401149474;trimethylamine-N-oxide;54;Heart
0.257870799273199;tryptophan;54;Heart
0.0422565660624235;tyrosine;54;Heart
0.315147216182731;uracil;54;Heart
3.02067447784206;urate;54;Heart
1.03233318572516;uridine;54;Heart
0.0455386646763183;valine;54;Heart
1.65574818965087;xanthine;54;Heart
2.24257361742286;xanthosine;54;Heart
1.75645547966836;1-methylhistamine;55;Heart
1.14931734349393;1-methylnicotinamide;55;Heart
0.534745296009571;2-aminoadipate;55;Heart
0.501040909282149;2-hydroxyglutarate;55;Heart
0.340155778751193;3-methyladipate/pimelate;55;Heart
2.60571362306184;3-phosphoglycerate;55;Heart
1.18867799875519;4-hydroxybenzaldehyde;55;Heart
1.25053281588516;4-pyridoxate;55;Heart
0.254740587635951;5-adenosylhomocysteine;55;Heart
0.38444791073319;6-phosphogluconate;55;Heart
0.979653694568347;ADP;55;Heart
1.55958430160625;AMP;55;Heart
0.975558393174293;C12 carnitine;55;Heart
0.799323378528594;C14 carnitine;55;Heart
0.228187639657711;C14:0 SM;55;Heart
0.72723342852776;C16 carnitine;55;Heart
0.218708278645653;C16:0 CE;55;Heart
0.220843025320111;C16:0 LPC;55;Heart
0.157987122114494;C16:0 LPE;55;Heart
0.0731165711714273;C16:0 SM;55;Heart
0.239047916293937;C16:1 SM;55;Heart
0.503970165735655;C18 carnitine;55;Heart
0.225694150662628;C18:0 CE;55;Heart
0.172895522999818;C18:0 LPC;55;Heart
0.136888412618862;C18:0 LPE;55;Heart
0.0882275476208229;C18:0 SM;55;Heart
0.562359464284078;C18:1 CE;55;Heart
0.328434683223923;C18:1 LPC;55;Heart
0.289299072456143;C18:1 LPE;55;Heart
0.251010245557422;C18:1 SM;55;Heart
0.772177682966379;C18:1 carnitine;55;Heart
0.404856117398793;C18:2 CE;55;Heart
0.670192470684587;C18:2 LPC;55;Heart
0.25812730559161;C18:2 LPE;55;Heart
0.528789100580678;C18:2 carnitine;55;Heart
0.22088004826906;C18:3 CE;55;Heart
0.129722461376691;C2 carnitine;55;Heart
0.237941328607534;C20:3 CE;55;Heart
0.924809529080852;C20:4 CE;55;Heart
0.177618500600207;C20:4 LPC;55;Heart
0.247869783520217;C20:4 LPE;55;Heart
0.199766260402445;C22:0 SM;55;Heart
0.222792074802098;C22:1 SM;55;Heart
1.08281331003844;C22:6 LPC;55;Heart
0.167980767788665;C22:6 LPE;55;Heart
0.212928847894203;C24:0 SM;55;Heart
0.0675582838062878;C24:1 SM;55;Heart
1.54470538514213;C3 carnitine;55;Heart
1.10054152886396;C3-DC carnitine;55;Heart
0.111731100235339;C32:0 PC;55;Heart
0.229218758418588;C32:1 PC;55;Heart
0.283487048274791;C32:2 PC;55;Heart
0.284015357526447;C34:1 DAG;55;Heart
0.0512128483483854;C34:1 PC;55;Heart
0.324496717513301;C34:2 DAG;55;Heart
0.0751399600471633;C34:2 PC;55;Heart
0.262091953633064;C34:3 PC;55;Heart
0.319370141302745;C34:4 PC;55;Heart
0.181783535015136;C36:1 DAG;55;Heart
0.0634789264871776;C36:1 PC;55;Heart
0.219368902024699;C36:2 DAG;55;Heart
0.0916284458070981;C36:2 PC;55;Heart
0.166825199461779;C36:4 PC-A;55;Heart
0.105435302550666;C36:4 PC-B;55;Heart
0.161598648867102;C38:2 PC;55;Heart
0.197080517985917;C38:4 PC;55;Heart
0.202556746854985;C38:5 PC;55;Heart
0.551867269449436;C38:6 PC;55;Heart
0.945557293361138;C4 carnitine;55;Heart
0.436286079831576;C44:0 TAG;55;Heart
0.522122625702746;C44:1 TAG;55;Heart
0.467073550202632;C46:0 TAG;55;Heart
0.448571454702808;C46:1 TAG;55;Heart
0.27579476898795;C46:2 TAG;55;Heart
0.42731941327252;C48:0 TAG;55;Heart
0.478529319335261;C48:1 TAG;55;Heart
0.334803232173979;C48:2 TAG;55;Heart
0.24394668688095;C48:3 TAG;55;Heart
0.0776538118895971;C48:4 TAG;55;Heart
0.786199818761102;C5 carnitine;55;Heart
0.644588897000976;C50:0 TAG;55;Heart
0.380791073243236;C50:1 TAG;55;Heart
0.304206475664234;C50:2 TAG;55;Heart
0.366743734535;C50:3 TAG;55;Heart
0.365665517654331;C50:4 TAG;55;Heart
0.149915044378558;C50:5 TAG;55;Heart
0.476436366480696;C52:1 TAG;55;Heart
0.0976463283892595;C52:2 TAG;55;Heart
0.117323310163284;C52:3 TAG;55;Heart
0.386569279000973;C52:4 TAG;55;Heart
0.438012662625628;C52:5 TAG;55;Heart
0.293792642309634;C52:6 TAG;55;Heart
0.533702142949957;C54:1 TAG;55;Heart
0.436250833448937;C54:2 TAG;55;Heart
0.188966467464788;C54:3 TAG;55;Heart
0.244013644979793;C54:4 TAG;55;Heart
0.32099707887501;C54:5 TAG;55;Heart
0.473771461518039;C54:6 TAG;55;Heart
0.382828832478659;C54:7 TAG;55;Heart
0.154609233553661;C54:8 TAG;55;Heart
0.388732383483436;C56:1 TAG;55;Heart
0.296837550161646;C56:10 TAG;55;Heart
0.403216803180601;C56:2 TAG;55;Heart
0.303251224967332;C56:3 TAG;55;Heart
0.217959434917107;C56:4 TAG;55;Heart
0.204171399355811;C56:5 TAG;55;Heart
0.268880136420244;C56:6 TAG;55;Heart
0.184406073535468;C56:7 TAG;55;Heart
0.292425577432997;C56:8 TAG;55;Heart
0.376735748085847;C56:9 TAG;55;Heart
0.648169623988823;C58:10 TAG;55;Heart
0.381307615132301;C58:6 TAG;55;Heart
0.685875952268055;C58:8 TAG;55;Heart
1.25154560951374;C58:9 TAG;55;Heart
0.443379303417937;C6 carnitine;55;Heart
0.454218386090304;C7 carnitine;55;Heart
0.736332050120805;C8 carnitine;55;Heart
1.03520521206134;CMP;55;Heart
0.461350533271344;DHAP/glyceraldehyde 3P;55;Heart
0.95489418759258;GABA;55;Heart
0.320217533387717;GDP;55;Heart
1.40325107733297;GMP;55;Heart
2.10097392662155;IMP;55;Heart
1.08694827881743;N-carbamoyl-beta-alanine;55;Heart
0.242411345128239;N-monomethylarginine;55;Heart
1.30278613057749;NAD;55;Heart
0.577070660041266;NADP;55;Heart
2.81477118869614;UDP-galactose/UDP-glucose;55;Heart
0.179210978052378;UDP-glucuronate;55;Heart
1.28664817622363;UMP;55;Heart
0.246514252001177;acetylglycine;55;Heart
1.19640993856725;aconitate;55;Heart
2.30901240640876;adenine;55;Heart
1.42530638418498;adenosine;55;Heart
0.0653991545788806;adipate;55;Heart
0.0637323173758177;alanine;55;Heart
0.156701729162337;allantoin;55;Heart
0.66529396215669;alpha-glycerophosphate;55;Heart
1.48798581098913;alpha-glycerophosphocholine;55;Heart
0.3783331034191;alpha-hydroxybutyrate;55;Heart
0.0516229637623693;alpha-ketoglutarate;55;Heart
0.127979127623662;anthranilic acid;55;Heart
0.0680741115240793;arginine;55;Heart
0.513906380956024;asparagine;55;Heart
0.135613836899376;aspartate;55;Heart
0.28682531734038;asymmetric dimethylarginine / symmetric dimethylarginine;55;Heart
0.551341495794793;beta-hydroxybutyrate;55;Heart
0.320850450444;betaine;55;Heart
0.205715796004789;butyrobetaine;55;Heart
0.206246310328669;cAMP;55;Heart
0.0251748118051969;carnitine;55;Heart
0.336415066575483;chenodeoxycholate/deoxycholate;55;Heart
0.102479287632825;choline;55;Heart
3.00242508270349;citrate;55;Heart
0.447261974896102;citrulline;55;Heart
0.0328917636476586;cotinine;55;Heart
0.0233382897632468;creatine;55;Heart
0.153366811458523;creatinine;55;Heart
1.42874195484459;cystathionine;55;Heart
0.909013847294891;cytidine;55;Heart
0.893921709522137;dCMP;55;Heart
0.982391321276752;dTMP;55;Heart
0.204439070681005;dUMP;55;Heart
0.325058931401452;dimethylglycine;55;Heart
0.723504413274002;erythrose-4-phosphate;55;Heart
0.261937832731881;fructose/glucose/galactose;55;Heart
0.0635225328350212;fumarate/maleate/alpha-ketoisovalerate;55;Heart
0.701240768348309;glucuronate;55;Heart
0.0966093848212492;glutamate;55;Heart
0.108660692386041;glutamine;55;Heart
0.222976900493484;glutathione oxidized;55;Heart
0.944795672119426;glutathione reduced;55;Heart
0.104009750784354;glycerol;55;Heart
0.11124848147788;glycine;55;Heart
1.4382798111715;glycocholate;55;Heart
4.69555949705923;guanine;55;Heart
0.634937547348726;guanosine;55;Heart
0.468272800489758;hexose diphosphate;55;Heart
1.00435031165513;hexose monophosphate;55;Heart
0.057763140782434;hippurate;55;Heart
1.81669143213836;histamine;55;Heart
0.181181061574751;histidine;55;Heart
0.36127776366415;hydroxyphenylacetate;55;Heart
0.458277432206717;hydroxyproline;55;Heart
0.00666694188269464;hypoxanthine;55;Heart
0.563491500162105;indole-3-propionate;55;Heart
0.0291020844914965;inosine;55;Heart
0.3021988817689;inositol;55;Heart
1.33163525176908;isocitrate;55;Heart
0.0995190671988875;isoleucine;55;Heart
0.891456203365622;kynurenine;55;Heart
0.0478690230334941;lactate;55;Heart
0.708957504185307;lactose;55;Heart
0.120463097922757;leucine;55;Heart
0.099408465607108;lysine;55;Heart
0.0373364047379451;malate;55;Heart
2.0443892617424;malondialdehyde;55;Heart
0.127788099834091;methionine;55;Heart
0.451469990586063;methionine sulfoxide;55;Heart
0.422234333070733;mevalonate 5-phosphate;55;Heart
0.0328918059927396;niacinamide;55;Heart
0.392344982524188;ornithine;55;Heart
0.401640900600124;orotate;55;Heart
0.012721811066419;oxalate;55;Heart
0.122478062772106;pantothenate;55;Heart
0.187327494780922;pentose monophosphate;55;Heart
0.0524756289772606;phenylalanine;55;Heart
0.330564349317406;phosphocholine;55;Heart
0.423330837088251;phosphocreatine;55;Heart
2.02479016840999;phosphoenolpyruvate;55;Heart
0.256214839281974;phosphoethanolamine;55;Heart
0.4810904910613;pipecolic acid;55;Heart
0.146198540155313;proline;55;Heart
0.873489723615453;propionate;55;Heart
0.107117205050549;putrescine;55;Heart
0.0580444037080558;pyroglutamic acid;55;Heart
0.0930235631591173;pyruvate;55;Heart
0.827316124408197;quinolinate;55;Heart
0.1803640805406;sarcosine;55;Heart
0.134519367486615;serine;55;Heart
0.69194802339041;sorbitol;55;Heart
0.428026285276553;succinate;55;Heart
0.783404569250182;sucrose;55;Heart
0.0285961573048475;taurine;55;Heart
1.28191720746346;taurocholate;55;Heart
0.556113158512862;taurodeoxycholate/taurochenodeoxycholate;55;Heart
0.429054468017611;thiamine;55;Heart
0.0508003316322152;threonine;55;Heart
0.494035945950695;thymine;55;Heart
0.203665386906918;trimethylamine-N-oxide;55;Heart
0.222010816269209;tryptophan;55;Heart
0.141336634364603;tyrosine;55;Heart
0.290901287100562;uracil;55;Heart
3.46671990138075;urate;55;Heart
0.631827858959298;uridine;55;Heart
0.0759507791915793;valine;55;Heart
1.60614936826891;xanthine;55;Heart
2.25581709899824;xanthosine;55;Heart
1.58088097067607;1-methylhistamine;56;Heart
1.36381215203922;1-methylnicotinamide;56;Heart
0.560582830629903;2-aminoadipate;56;Heart
0.510183531885495;2-hydroxyglutarate;56;Heart
0.265306490605911;3-methyladipate/pimelate;56;Heart
1.5151907523824;3-phosphoglycerate;56;Heart
1.33411014333655;4-hydroxybenzaldehyde;56;Heart
1.1217950378399;4-pyridoxate;56;Heart
0.264246646958448;5-adenosylhomocysteine;56;Heart
0.26279709089349;6-phosphogluconate;56;Heart
1.52826119850148;ADP;56;Heart
1.20361335589327;AMP;56;Heart
0.532148383063177;C12 carnitine;56;Heart
0.526871307235362;C14 carnitine;56;Heart
0.256584474135686;C14:0 SM;56;Heart
0.600777812897401;C16 carnitine;56;Heart
0.385770906087491;C16:0 CE;56;Heart
0.257463234690026;C16:0 LPC;56;Heart
0.212680124343065;C16:0 LPE;56;Heart
0.0857345254180795;C16:0 SM;56;Heart
0.217585214428178;C16:1 SM;56;Heart
0.461460700082205;C18 carnitine;56;Heart
0.181445108848732;C18:0 CE;56;Heart
0.163224451923204;C18:0 LPC;56;Heart
0.176213645538955;C18:0 LPE;56;Heart
0.0968228007903685;C18:0 SM;56;Heart
0.597303134199788;C18:1 CE;56;Heart
0.319785371309255;C18:1 LPC;56;Heart
0.487388150147491;C18:1 LPE;56;Heart
0.28750763726837;C18:1 SM;56;Heart
0.857959537409585;C18:1 carnitine;56;Heart
0.260060483973213;C18:2 CE;56;Heart
0.449583074133053;C18:2 LPC;56;Heart
0.143484736425929;C18:2 LPE;56;Heart
0.387102692282573;C18:2 carnitine;56;Heart
0.111781387322084;C18:3 CE;56;Heart
0.159012659990606;C2 carnitine;56;Heart
0.192421040769508;C20:3 CE;56;Heart
0.897964373084137;C20:4 CE;56;Heart
0.203883694977724;C20:4 LPC;56;Heart
0.258193241857954;C20:4 LPE;56;Heart
0.136681209702361;C22:0 SM;56;Heart
0.117476727006686;C22:1 SM;56;Heart
0.924690119021237;C22:6 LPC;56;Heart
0.127943940272119;C22:6 LPE;56;Heart
0.197357065348369;C24:0 SM;56;Heart
0.0542947391671971;C24:1 SM;56;Heart
1.37175911456742;C3 carnitine;56;Heart
0.771603385179572;C3-DC carnitine;56;Heart
0.0931834420687871;C32:0 PC;56;Heart
0.291725534487418;C32:1 PC;56;Heart
0.357891646784166;C32:2 PC;56;Heart
0.142312379728505;C34:1 DAG;56;Heart
0.0639064819066625;C34:1 PC;56;Heart
0.344118478460577;C34:2 DAG;56;Heart
0.0901856017323118;C34:2 PC;56;Heart
0.279533315795866;C34:3 PC;56;Heart
0.392539882541701;C34:4 PC;56;Heart
0.218516816663247;C36:1 DAG;56;Heart
0.0750118171200858;C36:1 PC;56;Heart
0.281568837052007;C36:2 DAG;56;Heart
0.132360887643585;C36:2 PC;56;Heart
0.128578257065926;C36:4 PC-A;56;Heart
0.122806831968542;C36:4 PC-B;56;Heart
0.139489224187175;C38:2 PC;56;Heart
0.223159954539372;C38:4 PC;56;Heart
0.25146458054407;C38:5 PC;56;Heart
0.666500964451956;C38:6 PC;56;Heart
0.874550800489694;C4 carnitine;56;Heart
0.146318698216709;C44:0 TAG;56;Heart
0.528920001547659;C44:1 TAG;56;Heart
0.577981600994991;C46:0 TAG;56;Heart
0.641169681465309;C46:1 TAG;56;Heart
0.256438189891606;C46:2 TAG;56;Heart
0.53639322502056;C48:0 TAG;56;Heart
0.84046330384895;C48:1 TAG;56;Heart
0.609551461469262;C48:2 TAG;56;Heart
0.169277511175575;C48:3 TAG;56;Heart
0.0850454247021074;C48:4 TAG;56;Heart
0.909599535469017;C5 carnitine;56;Heart
0.625724937458814;C50:0 TAG;56;Heart
0.308891512582968;C50:1 TAG;56;Heart
0.35779623170353;C50:2 TAG;56;Heart
0.680484841513502;C50:3 TAG;56;Heart
0.286039173722654;C50:4 TAG;56;Heart
0.226061261301333;C50:5 TAG;56;Heart
0.700026913263196;C52:1 TAG;56;Heart
0.338646048686542;C52:2 TAG;56;Heart
0.201033049927673;C52:3 TAG;56;Heart
0.494944163008016;C52:4 TAG;56;Heart
0.494009164643771;C52:5 TAG;56;Heart
0.351733427888484;C52:6 TAG;56;Heart
0.819206923018786;C54:1 TAG;56;Heart
0.466305528355345;C54:2 TAG;56;Heart
0.343930114151367;C54:3 TAG;56;Heart
0.23431427652348;C54:4 TAG;56;Heart
0.14185574757192;C54:5 TAG;56;Heart
0.265201392132455;C54:6 TAG;56;Heart
0.503997039714251;C54:7 TAG;56;Heart
0.244416663858134;C54:8 TAG;56;Heart
0.205750914168403;C56:1 TAG;56;Heart
0.219269788972835;C56:10 TAG;56;Heart
0.307478312556333;C56:2 TAG;56;Heart
0.292059457768105;C56:3 TAG;56;Heart
0.0942997209405304;C56:4 TAG;56;Heart
0.213822760742768;C56:5 TAG;56;Heart
0.36118614481003;C56:6 TAG;56;Heart
0.253376112198697;C56:7 TAG;56;Heart
0.289829564238294;C56:8 TAG;56;Heart
0.29339011010187;C56:9 TAG;56;Heart
0.880930780168157;C58:10 TAG;56;Heart
0.293936207475773;C58:6 TAG;56;Heart
0.632212532975339;C58:8 TAG;56;Heart
1.34093652344466;C58:9 TAG;56;Heart
0.773927770749686;C6 carnitine;56;Heart
1.24736036775396;C7 carnitine;56;Heart
0.514327909845356;C8 carnitine;56;Heart
0.975177209479185;CMP;56;Heart
0.353010752104345;DHAP/glyceraldehyde 3P;56;Heart
1.12557816129149;GABA;56;Heart
0.403171698846999;GDP;56;Heart
1.71682127229572;GMP;56;Heart
3.46228142321756;IMP;56;Heart
1.44672642464431;N-carbamoyl-beta-alanine;56;Heart
0.145850992459152;N-monomethylarginine;56;Heart
1.29877944423153;NAD;56;Heart
0.469684970686945;NADP;56;Heart
3.52881814824433;UDP-galactose/UDP-glucose;56;Heart
0.134456210853876;UDP-glucuronate;56;Heart
0.873627487908211;UMP;56;Heart
0.242152888055521;acetylglycine;56;Heart
1.0820389262203;aconitate;56;Heart
2.34441400760506;adenine;56;Heart
1.06597559958767;adenosine;56;Heart
0.509351223873308;adipate;56;Heart
0.0858771926821313;alanine;56;Heart
0.185795400779908;allantoin;56;Heart
0.71587525153141;alpha-glycerophosphate;56;Heart
1.59231935450639;alpha-glycerophosphocholine;56;Heart
0.211237031563043;alpha-hydroxybutyrate;56;Heart
0.0298131774105477;alpha-ketoglutarate;56;Heart
0.161992388794726;anthranilic acid;56;Heart
0.118777512031605;arginine;56;Heart
0.49116730345153;asparagine;56;Heart
0.140847516559686;aspartate;56;Heart
0.253418991507855;asymmetric dimethylarginine / symmetric dimethylarginine;56;Heart
0.431512128162133;beta-hydroxybutyrate;56;Heart
0.307608598766055;betaine;56;Heart
0.255154830867769;butyrobetaine;56;Heart
0.32401506396294;cAMP;56;Heart
0.0249059164093727;carnitine;56;Heart
0.304654395467905;chenodeoxycholate/deoxycholate;56;Heart
0.0766434875668009;choline;56;Heart
2.00834965826631;citrate;56;Heart
0.456687056357122;citrulline;56;Heart
0.0534785330184111;cotinine;56;Heart
0.0229974438488715;creatine;56;Heart
0.0939896177647191;creatinine;56;Heart
1.23557619820157;cystathionine;56;Heart
0.718140214398496;cytidine;56;Heart
0.85872940625429;dCMP;56;Heart
1.0414412730669;dTMP;56;Heart
0.228596849946134;dUMP;56;Heart
0.385356710059179;dimethylglycine;56;Heart
0.668249202985067;erythrose-4-phosphate;56;Heart
0.296874824157102;fructose/glucose/galactose;56;Heart
0.058899435173791;fumarate/maleate/alpha-ketoisovalerate;56;Heart
0.62439207239175;glucuronate;56;Heart
0.0876352506208797;glutamate;56;Heart
0.0738342267724333;glutamine;56;Heart
0.250838552328662;glutathione oxidized;56;Heart
0.957028683701578;glutathione reduced;56;Heart
0.0840430252314502;glycerol;56;Heart
0.0585452583713425;glycine;56;Heart
1.22524037864376;glycocholate;56;Heart
4.04394930379873;guanine;56;Heart
0.779726006873421;guanosine;56;Heart
0.780286256451268;hexose diphosphate;56;Heart
0.901666462085145;hexose monophosphate;56;Heart
0.0488287178908174;hippurate;56;Heart
1.82937459377763;histamine;56;Heart
0.179024709866987;histidine;56;Heart
0.251997265340437;hydroxyphenylacetate;56;Heart
0.416606904892812;hydroxyproline;56;Heart
0.00657109259823864;hypoxanthine;56;Heart
0.553258311016472;indole-3-propionate;56;Heart
0.0286289917672004;inosine;56;Heart
0.359759299739043;inositol;56;Heart
0.975674110650943;isocitrate;56;Heart
0.103097714678947;isoleucine;56;Heart
0.987589412072949;kynurenine;56;Heart
0.0379019507868163;lactate;56;Heart
0.376518443357311;lactose;56;Heart
0.133468531581985;leucine;56;Heart
0.150828302322212;lysine;56;Heart
0.0482439811758351;malate;56;Heart
2.18832865242547;malondialdehyde;56;Heart
0.117014277043231;methionine;56;Heart
0.426580301194023;methionine sulfoxide;56;Heart
0.47792515048897;mevalonate 5-phosphate;56;Heart
0.0380301342990378;niacinamide;56;Heart
0.445601407092108;ornithine;56;Heart
0.296878956465541;orotate;56;Heart
0.0128937447145738;oxalate;56;Heart
0.10343153704941;pantothenate;56;Heart
0.171877475148187;pentose monophosphate;56;Heart
0.0867101729477867;phenylalanine;56;Heart
0.302764938962593;phosphocholine;56;Heart
0.679460683399629;phosphocreatine;56;Heart
1.92710444286005;phosphoenolpyruvate;56;Heart
0.23173647545929;phosphoethanolamine;56;Heart
0.438987761888903;pipecolic acid;56;Heart
0.119902013237399;proline;56;Heart
0.641130944143084;propionate;56;Heart
0.114426883452214;putrescine;56;Heart
0.0610056612283073;pyroglutamic acid;56;Heart
0.122343075139752;pyruvate;56;Heart
0.996879230564326;quinolinate;56;Heart
0.173429382161277;sarcosine;56;Heart
0.163171264036216;serine;56;Heart
0.74017239053673;sorbitol;56;Heart
0.398268291967857;succinate;56;Heart
0.547930847340432;sucrose;56;Heart
0.026134073159018;taurine;56;Heart
0.910624117985937;taurocholate;56;Heart
0.498471396607051;taurodeoxycholate/taurochenodeoxycholate;56;Heart
0.499045314530575;thiamine;56;Heart
0.0674996358639238;threonine;56;Heart
0.573389429895947;thymine;56;Heart
0.203788382680981;trimethylamine-N-oxide;56;Heart
0.193836057293212;tryptophan;56;Heart
0.0763752191311586;tyrosine;56;Heart
0.458856729834863;uracil;56;Heart
2.77185236641804;urate;56;Heart
0.781241974428302;uridine;56;Heart
0.0732602341508288;valine;56;Heart
1.52235929067024;xanthine;56;Heart
2.15947300548731;xanthosine;56;Heart
1.71438943152403;1-methylhistamine;57;Heart
1.34199200607486;1-methylnicotinamide;57;Heart
0.41338878231215;2-aminoadipate;57;Heart
0.501483959777938;2-hydroxyglutarate;57;Heart
0.226310566901089;3-methyladipate/pimelate;57;Heart
1.23884614081094;3-phosphoglycerate;57;Heart
1.41679744976549;4-hydroxybenzaldehyde;57;Heart
1.1602354025129;4-pyridoxate;57;Heart
0.269817998816829;5-adenosylhomocysteine;57;Heart
0.355752030530609;6-phosphogluconate;57;Heart
1.3953066449104;ADP;57;Heart
1.1065461886937;AMP;57;Heart
1.04716725778138;C12 carnitine;57;Heart
0.611083078015456;C14 carnitine;57;Heart
0.293769221887562;C14:0 SM;57;Heart
0.7732700112164;C16 carnitine;57;Heart
0.302036446894792;C16:0 CE;57;Heart
0.222212970936611;C16:0 LPC;57;Heart
0.168468763241382;C16:0 LPE;57;Heart
0.106579719184629;C16:0 SM;57;Heart
0.242798272315141;C16:1 SM;57;Heart
0.754188174733032;C18 carnitine;57;Heart
0.161822469135127;C18:0 CE;57;Heart
0.199070365540553;C18:0 LPC;57;Heart
0.170792689352083;C18:0 LPE;57;Heart
0.123145154960415;C18:0 SM;57;Heart
0.62615258224699;C18:1 CE;57;Heart
0.317638011097014;C18:1 LPC;57;Heart
0.255833889671323;C18:1 LPE;57;Heart
0.25335129931407;C18:1 SM;57;Heart
0.496641267505651;C18:1 carnitine;57;Heart
0.352216297654523;C18:2 CE;57;Heart
0.447875566149711;C18:2 LPC;57;Heart
0.221043843809019;C18:2 LPE;57;Heart
0.470847620150058;C18:2 carnitine;57;Heart
0.507359542900945;C18:3 CE;57;Heart
0.164528895331229;C2 carnitine;57;Heart
0.230808344928009;C20:3 CE;57;Heart
0.908484530676616;C20:4 CE;57;Heart
0.298926691499953;C20:4 LPC;57;Heart
0.347818070736245;C20:4 LPE;57;Heart
0.121851527480839;C22:0 SM;57;Heart
0.176334880890826;C22:1 SM;57;Heart
1.36528881543594;C22:6 LPC;57;Heart
0.192600430630088;C22:6 LPE;57;Heart
0.225086961039032;C24:0 SM;57;Heart
0.0489925864977627;C24:1 SM;57;Heart
1.15731031731448;C3 carnitine;57;Heart
0.866187563994156;C3-DC carnitine;57;Heart
0.092228210132139;C32:0 PC;57;Heart
0.175482353009196;C32:1 PC;57;Heart
0.311866618483259;C32:2 PC;57;Heart
0.302335276393541;C34:1 DAG;57;Heart
0.0586829606172339;C34:1 PC;57;Heart
0.363359869094976;C34:2 DAG;57;Heart
0.136717171119451;C34:2 PC;57;Heart
0.184840714286567;C34:3 PC;57;Heart
0.49556615763529;C34:4 PC;57;Heart
0.118883900398153;C36:1 DAG;57;Heart
0.0567620658078753;C36:1 PC;57;Heart
0.198033832911367;C36:2 DAG;57;Heart
0.146385269599512;C36:2 PC;57;Heart
0.145735727248575;C36:4 PC-A;57;Heart
0.121245254884797;C36:4 PC-B;57;Heart
0.143021985117583;C38:2 PC;57;Heart
0.18196587334249;C38:4 PC;57;Heart
0.272253273699923;C38:5 PC;57;Heart
0.565232568451554;C38:6 PC;57;Heart
1.02736307814325;C4 carnitine;57;Heart
0.473056013720002;C44:0 TAG;57;Heart
0.454073913996796;C44:1 TAG;57;Heart
0.676666415677613;C46:0 TAG;57;Heart
0.552478080529684;C46:1 TAG;57;Heart
0.33021695987249;C46:2 TAG;57;Heart
0.557733347956565;C48:0 TAG;57;Heart
0.627885948647777;C48:1 TAG;57;Heart
0.644880728964656;C48:2 TAG;57;Heart
0.230060744081813;C48:3 TAG;57;Heart
0.114757556079369;C48:4 TAG;57;Heart
0.857320828508335;C5 carnitine;57;Heart
